,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg)
2376.0,13.924780261935052,0.6041884630459813,0.0,0.0,3.303225576853175e-05,0.0,0.0,1.0507701478545513
2377.0,13.92477480098586,0.6042149029315207,0.0,0.0,3.276266971406326e-05,0.0,0.0,1.0508030454841155
2378.0,13.924769348233703,0.6042410551639564,0.0,0.0,3.249108425993057e-05,0.0,0.0,1.0508356725275116
2379.0,13.92476390391109,0.6042669179493403,0.0,0.0,3.2217504418122614e-05,0.0,0.0,1.0508680269878383
2380.0,13.924758468250845,0.6042924894999858,0.0,0.0,3.194193529139532e-05,0.0,0.0,1.0509001068732517
2381.0,13.924753041486092,0.6043177680345542,0.0,0.0,3.166438207332299e-05,0.0,0.0,1.0509319101970562
2382.0,13.92474762385025,0.6043427517781406,0.0,0.0,3.138485004834621e-05,0.0,0.0,1.050963434977795
2383.0,13.924742215577023,0.6043674389623603,0.0,0.0,3.1103344591816795e-05,0.0,0.0,1.0509946792393414
2384.0,13.924736816900396,0.6043918278254352,0.0,0.0,3.081987117003868e-05,0.0,0.0,1.0510256410109893
2385.0,13.924731428054617,0.6044159166122793,0.0,0.0,3.0534435340306247e-05,0.0,0.0,1.0510563183275445
2386.0,13.924726049274202,0.6044397035745855,0.0,0.0,3.0247042750938145e-05,0.0,0.0,1.0510867092294156
2387.0,13.924720680793916,0.6044631869709112,0.0,0.0,2.9957699141308786e-05,0.0,0.0,1.0511168117627052
2388.0,13.924715322848769,0.6044863650667646,0.0,0.0,2.9666410341875127e-05,0.0,0.0,1.0511466239793006
2389.0,13.924709975674007,0.6045092361346908,0.0,0.0,2.9373182274201434e-05,0.0,0.0,1.0511761439369651
2390.0,13.924704639505103,0.6045317984543577,0.0,0.0,2.907802095097913e-05,0.0,0.0,1.0512053696994295
2391.0,13.924699314577753,0.6045540503126419,0.0,0.0,2.878093247604416e-05,0.0,0.0,1.0512342993364823
2392.0,13.924694001127857,0.6045759900037148,0.0,0.0,2.8481923044390224e-05,0.0,0.0,1.0512629309240618
2393.0,13.924688699391524,0.6045976158291284,0.0,0.0,2.8180998942179306e-05,0.0,0.0,1.0512912625443467
2394.0,13.92468340960505,0.604618926097901,0.0,0.0,2.7878166546747418e-05,0.0,0.0,1.0513192922858474
2395.0,13.924678132004923,0.6046399191266031,0.0,0.0,2.7573432326608122e-05,0.0,0.0,1.0513470182434976
2396.0,13.924672866827802,0.6046605932394431,0.0,0.0,2.7266802841451586e-05,0.0,0.0,1.0513744385187447
2397.0,13.924667614310515,0.6046809467683529,0.0,0.0,2.6958284742140428e-05,0.0,0.0,1.0514015512196415
2398.0,13.92466237469005,0.6047009780530735,0.0,0.0,2.66478847707021e-05,0.0,0.0,1.0514283544609373
2399.0,13.924657148203543,0.6047206854412406,0.0,0.0,2.6335609760317492e-05,0.0,0.0,1.0514548463641689
2400.0,13.924651935088278,0.6047400672884699,0.0,0.0,2.6021466635306015e-05,0.0,0.0,1.051481025057752
2401.0,13.924646735581664,0.6047591219584425,0.0,0.0,2.5705462411107254e-05,0.0,0.0,1.051506888677072
2402.0,13.924641549921239,0.6047778478229904,0.0,0.0,2.5387604194258467e-05,0.0,0.0,1.0515324353645756
2403.0,13.924636378344653,0.6047962432621814,0.0,0.0,2.506789918236934e-05,0.0,0.0,1.0515576632698613
2404.0,13.924631221089665,0.6048143066644046,0.0,0.0,2.4746354664092257e-05,0.0,0.0,1.0515825705497706
2405.0,13.924626078394132,0.604832036426455,0.0,0.0,2.442297801908997e-05,0.0,0.0,1.0516071553684796
2406.0,13.924620950495996,0.6048494309536188,0.0,0.0,2.4097776717998048e-05,0.0,0.0,1.0516314158975892
2407.0,13.924615837633281,0.604866488659758,0.0,0.0,2.3770758322385315e-05,0.0,0.0,1.0516553503162165
2408.0,13.924610740044082,0.6048832079673955,0.0,0.0,2.3441930484709937e-05,0.0,0.0,1.0516789568110856
2409.0,13.924605657966556,0.6048995873077991,0.0,0.0,2.311130094827144e-05,0.0,0.0,1.0517022335766186
2410.0,13.92460059163891,0.604915625121067,0.0,0.0,2.277887754715973e-05,0.0,0.0,1.0517251788150261
2411.0,13.924595541299398,0.6049313198562112,0.0,0.0,2.2444668206200157e-05,0.0,0.0,1.0517477907363986
2412.0,13.924590507186307,0.6049466699712425,0.0,0.0,2.210868094089468e-05,0.0,0.0,1.0517700675587962
2413.0,13.92458548953795,0.6049616739332544,0.0,0.0,2.1770923857360035e-05,0.0,0.0,1.05179200750834
2414.0,13.924580488592655,0.6049763302185075,0.0,0.0,2.1431405152261165e-05,0.0,0.0,1.0518136088193026
2415.0,13.92457550458876,0.604990637312513,0.0,0.0,2.1090133112741888e-05,0.0,0.0,1.0518348697341986
2416.0,13.924570537764595,0.6050045937101168,0.0,0.0,2.0747116116351075e-05,0.0,0.0,1.0518557885038748
2417.0,13.924565588358487,0.6050181979155832,0.0,0.0,2.0402362630965846e-05,0.0,0.0,1.0518763633876007
2418.0,13.924560656608737,0.6050314484426782,0.0,0.0,2.0055881214710374e-05,0.0,0.0,1.0518965926531587
2419.0,13.924555742753618,0.6050443438147534,0.0,0.0,1.970768051587133e-05,0.0,0.0,1.051916474576935
2420.0,13.924550847031364,0.6050568825648286,0.0,0.0,1.9357769272809395e-05,0.0,0.0,1.051936007444008
2421.0,13.92454596968016,0.6050690632356757,0.0,0.0,1.9006156313867426e-05,0.0,0.0,1.0519551895482409
2422.0,13.924541110938137,0.6050808843799009,0.0,0.0,1.865285055727389e-05,0.0,0.0,1.051974019192369
2423.0,13.924536271043353,0.6050923445600284,0.0,0.0,1.8297861011043873e-05,0.0,0.0,1.0519924946880912
2424.0,13.924531450233795,0.6051034423485819,0.0,0.0,1.79411967728751e-05,0.0,0.0,1.0520106143561594
2425.0,13.924526648747362,0.6051141763281684,0.0,0.0,1.7582867030040962e-05,0.0,0.0,1.0520283765264677
2426.0,13.924521866821857,0.6051245450915597,0.0,0.0,1.722288105927933e-05,0.0,0.0,1.0520457795381426
2427.0,13.924517104694983,0.6051345472417744,0.0,0.0,1.6861248226677697e-05,0.0,0.0,1.0520628217396315
2428.0,13.924512362604323,0.6051441813921608,0.0,0.0,1.6497977987554684e-05,0.0,0.0,1.052079501488793
2429.0,13.924507640787342,0.6051534461664779,0.0,0.0,1.6133079886337447e-05,0.0,0.0,1.052095817152985
2430.0,13.924502939481368,0.6051623401989775,0.0,0.0,1.5766563556435524e-05,0.0,0.0,1.052111767109155
2431.0,13.924498258923588,0.6051708621344853,0.0,0.0,1.5398438720110703e-05,0.0,0.0,1.052127349743928
2432.0,13.92449359935104,0.6051790106284826,0.0,0.0,1.5028715188343229e-05,0.0,0.0,1.0521425634536958
2433.0,13.924488961000595,0.6051867843471868,0.0,0.0,1.4657402860693974e-05,0.0,0.0,1.0521574066447053
2434.0,13.924484344108956,0.605194181967633,0.0,0.0,1.4284511725162794e-05,0.0,0.0,1.052171877733147
2435.0,13.924479748912646,0.6052012021777541,0.0,0.0,1.391005185804335e-05,0.0,0.0,1.052185975145244
2436.0,13.924475175647995,0.6052078436764616,0.0,0.0,1.3534033423773799e-05,0.0,0.0,1.0521996973173398
2437.0,13.924470624551137,0.6052141051737259,0.0,0.0,1.315646667478358e-05,0.0,0.0,1.0522130426959857
2438.0,13.924466095857992,0.6052199853906559,0.0,0.0,1.277736195133666e-05,0.0,0.0,1.05222600973803
2439.0,13.924461589804265,0.6052254830595796,0.0,0.0,1.2396729681370557e-05,0.0,0.0,1.052238596910705
2440.0,13.924457106625427,0.6052305969241232,0.0,0.0,1.201458038033193e-05,0.0,0.0,1.0522508026917148
2441.0,13.924452646556714,0.6052353257392906,0.0,0.0,1.1630924651007763e-05,0.0,0.0,1.0522626255693222
2442.0,13.924448209833113,0.605239668271543,0.0,0.0,1.1245773183353185e-05,0.0,0.0,1.0522740640424364
2443.0,13.924443796689351,0.6052436232988772,0.0,0.0,1.0859136754315267e-05,0.0,0.0,1.0522851166207008
2444.0,13.92443940735989,0.6052471896109048,0.0,0.0,1.0471026227652693e-05,0.0,0.0,1.0522957818245784
2445.0,13.924435042078912,0.6052503660089308,0.0,0.0,1.0081452553751718e-05,0.0,0.0,1.0523060581854395
2446.0,13.924430701080311,0.6052531513060314,0.0,0.0,9.690426769438758e-06,0.0,0.0,1.0523159442456482
2447.0,13.924426384597687,0.6052555443271325,0.0,0.0,9.29795999778776e-06,0.0,0.0,1.0523254385586485
2448.0,13.924422092864331,0.605257543909087,0.0,0.0,8.90406344792524e-06,0.0,0.0,1.0523345396890502
2449.0,13.924417826113215,0.605259148900753,0.0,0.0,8.508748414830513e-06,0.0,0.0,1.0523432462127156
2450.0,13.924413584576987,0.6052603581630704,0.0,0.0,8.112026279132305e-06,0.0,0.0,1.0523515567168447
2451.0,13.924409368487957,0.6052611705691382,0.0,0.0,7.713908506901108e-06,0.0,0.0,1.0523594698000607
2452.0,13.924405178078088,0.6052615850042913,0.0,0.0,7.314406649438147e-06,0.0,0.0,1.0523669840724956
2453.0,13.924401013578986,0.6052616003661769,0.0,0.0,6.913532343060235e-06,0.0,0.0,1.0523740981558756
2454.0,13.924396875221895,0.6052612155648309,0.0,0.0,6.511297308880487e-06,0.0,0.0,1.052380810683605
2455.0,13.924392763237677,0.6052604295227535,0.0,0.0,6.10771335258569e-06,0.0,0.0,1.0523871203008517
2456.0,13.924388677856811,0.6052592411749852,0.0,0.0,5.702792364209377e-06,0.0,0.0,1.0523930256646319
2457.0,13.924384619309379,0.6052576494691821,0.0,0.0,5.296546317900631e-06,0.0,0.0,1.0523985254438932
2458.0,13.924380587825055,0.6052556533656911,0.0,0.0,4.8889872716898814e-06,0.0,0.0,1.0524036183196002
2459.0,13.924376583633101,0.6052532518376244,0.0,0.0,4.480127367249919e-06,0.0,0.0,1.0524083029848164
2460.0,13.92437260696235,0.6052504438709343,0.0,0.0,4.069978829653772e-06,0.0,0.0,1.0524125781447893
2461.0,13.9243686580412,0.6052472284644875,0.0,0.0,3.6585539671278143e-06,0.0,0.0,1.052416442517033
2462.0,13.9243647370976,0.605243604630139,0.0,0.0,3.2458651708017038e-06,0.0,0.0,1.0524198948314114
2463.0,13.924360844359047,0.6052395713928056,0.0,0.0,2.8319249144540485e-06,0.0,0.0,1.0524229338302205
2464.0,13.924356980052568,0.6052351277905391,0.0,0.0,2.4167457542541415e-06,0.0,0.0,1.0524255582682716
2465.0,13.924353144404717,0.6052302728745999,0.0,0.0,2.00034032849976e-06,0.0,0.0,1.052427766912973
2466.0,13.924349337641562,0.6052250057095291,0.0,0.0,1.5827213573515726e-06,0.0,0.0,1.0524295585444126
2467.0,13.924345559988671,0.6052193253732213,0.0,0.0,1.1639016425625955e-06,0.0,0.0,1.052430931955439
2468.0,13.924341811671109,0.6052132309569965,0.0,0.0,7.438940672048305e-07,0.0,0.0,1.0524318859517434
2469.0,13.924338092913425,0.6052067215656719,0.0,0.0,3.2271159539121103e-07,0.0,0.0,1.0524324193519405
2470.0,13.924334403939637,0.6051997963176331,0.0,0.0,-9.963272800615274e-08,0.0,0.0,1.0524325309876494
2471.0,13.924330744973233,0.6051924543449058,0.0,0.0,-5.23125777641351e-07,0.0,0.0,1.0524322197035747
2472.0,13.924327116237148,0.6051846947932258,0.0,0.0,-9.47754347984262e-07,0.0,0.0,1.0524314843575864
2473.0,13.924323517953763,0.6051765168221099,0.0,0.0,-1.3735051536144146e-06,0.0,0.0,1.0524303238207995
2474.0,13.924319950344893,0.6051679196049261,0.0,0.0,-1.8003648295176042e-06,0.0,0.0,1.0524287369776548
2475.0,13.924316413631777,0.6051589023289627,0.0,0.0,-2.228319931387962e-06,0.0,0.0,1.0524267227259976
2476.0,13.924312908035063,0.6051494641954984,0.0,0.0,-2.6573569359327606e-06,0.0,0.0,1.0524242799771568
2477.0,13.924309433774804,0.6051396044198708,0.0,0.0,-3.0874622411813267e-06,0.0,0.0,1.0524214076560245
2478.0,13.924305991070447,0.6051293222315454,0.0,0.0,-3.518622166798449e-06,0.0,0.0,1.0524181047011336
2479.0,13.92430258014082,0.6051186168741836,0.0,0.0,-3.950822954401082e-06,0.0,0.0,1.0524143700647361
2480.0,13.924299201204123,0.6051074876057111,0.0,0.0,-4.384050767879305e-06,0.0,0.0,1.0524102027128819
2481.0,13.924295854477919,0.6050959336983851,0.0,0.0,-4.8182916937208965e-06,0.0,0.0,1.0524056016254952
2482.0,13.924292540179124,0.6050839544388615,0.0,0.0,-5.253531741340054e-06,0.0,0.0,1.0524005657964528
2483.0,13.924289258523995,0.6050715491282622,0.0,0.0,-5.689756843409934e-06,0.0,0.0,1.0523950942336602
2484.0,13.924286009728121,0.6050587170822409,0.0,0.0,-6.126952856199141e-06,0.0,0.0,1.0523891859591283
2485.0,13.924282794006412,0.6050454576310496,0.0,0.0,-6.565105559912002e-06,0.0,0.0,1.05238284000905
2486.0,13.924279611573091,0.6050317701196041,0.0,0.0,-7.004200659032658e-06,0.0,0.0,1.052376055433876
2487.0,13.924276462641682,0.6050176539075495,0.0,0.0,-7.444223782673394e-06,0.0,0.0,1.0523688312983897
2488.0,13.924273347425,0.6050031083693249,0.0,0.0,-7.885160484926585e-06,0.0,0.0,1.0523611666817836
2489.0,13.924270266135142,0.604988132894228,0.0,0.0,-8.326996245220317e-06,0.0,0.0,1.052353060677733
2490.0,13.924267218983475,0.6049727268864793,0.0,0.0,-8.769716468678353e-06,0.0,0.0,1.0523445123944712
2491.0,13.924264206180627,0.6049568897652854,0.0,0.0,-9.213306486483741e-06,0.0,0.0,1.0523355209548633
2492.0,13.924261227936476,0.6049406209649029,0.0,0.0,-9.657751556246276e-06,0.0,0.0,1.05232608549648
2493.0,13.924258284460143,0.6049239199347006,0.0,0.0,-1.0103036862373932e-05,0.0,0.0,1.0523162051716712
2494.0,13.924255375959977,0.6049067861392228,0.0,0.0,-1.0549147516447876e-05,0.0,0.0,1.0523058791476385
2495.0,13.924252502643547,0.6048892190582504,0.0,0.0,-1.099606855760183e-05,0.0,0.0,1.0522951066065085
2496.0,13.924249664717637,0.6048712181868635,0.0,0.0,-1.1443784952904842e-05,0.0,0.0,1.0522838867454045
2497.0,13.924246862388225,0.6048527830355017,0.0,0.0,-1.1892281597747833e-05,0.0,0.0,1.0522722187765188
2498.0,13.924244095860482,0.6048339131300255,0.0,0.0,-1.234154331623476e-05,0.0,0.0,1.0522601019271838
2499.0,13.924241365338757,0.6048146080117766,0.0,0.0,-1.2791554861576346e-05,0.0,0.0,1.0522475354399432
2500.0,13.92423867102657,0.6047948672376371,0.0,0.0,-1.3242300916489226e-05,0.0,0.0,1.0522345185726232
2501.0,13.9242360131266,0.6047746903800899,0.0,0.0,-1.369376609359738e-05,0.0,0.0,1.052221050598402
2502.0,13.924233391840678,0.6047540770272773,0.0,0.0,-1.4145934935838395e-05,0.0,0.0,1.0522071308058802
2503.0,13.924230807369769,0.6047330267830597,0.0,0.0,-1.4598791916873148e-05,0.0,0.0,1.05219275849915
2504.0,13.924228259913972,0.6047115392670734,0.0,0.0,-1.5052321441499255e-05,0.0,0.0,1.0521779329978644
2505.0,13.924225749672502,0.6046896141147886,0.0,0.0,-1.5506507846068594e-05,0.0,0.0,1.052162653637306
2506.0,13.924223276843684,0.6046672509775665,0.0,0.0,-1.5961335398908325e-05,0.0,0.0,1.0521469197684554
2507.0,13.924220841624942,0.604644449522716,0.0,0.0,-1.6416788300746023e-05,0.0,0.0,1.0521307307580579
2508.0,13.92421844421279,0.6046212094335502,0.0,0.0,-1.6872850685138367e-05,0.0,0.0,1.0521140859886922
2509.0,13.92421608480282,0.6045975304094421,0.0,0.0,-1.7329506618903387e-05,0.0,0.0,1.0520969848588368
2510.0,13.924213763589691,0.6045734121658798,0.0,0.0,-1.778674010255714e-05,0.0,0.0,1.052079426782937
2511.0,13.924211480767122,0.6045488544345217,0.0,0.0,-1.8244535070753716e-05,0.0,0.0,1.0520614111914697
2512.0,13.924209236527881,0.6045238569632504,0.0,0.0,-1.870287539272887e-05,0.0,0.0,1.0520429375310103
2513.0,13.924207031063775,0.6044984195162274,0.0,0.0,-1.9161744872747482e-05,0.0,0.0,1.0520240052642975
2514.0,13.924204864565636,0.6044725418739457,0.0,0.0,-1.9621127250555085e-05,0.0,0.0,1.052004613870298
2515.0,13.924202737223322,0.6044462238332833,0.0,0.0,-2.0081006201832846e-05,0.0,0.0,1.0519847628442711
2516.0,13.924200649225691,0.6044194652075554,0.0,0.0,-2.054136533865629e-05,0.0,0.0,1.051964451697832
2517.0,13.924198600760604,0.6043922658265665,0.0,0.0,-2.1002188209957673e-05,0.0,0.0,1.051943679959015
2518.0,13.92419659201491,0.6043646255366617,0.0,0.0,-2.1463458301992454e-05,0.0,0.0,1.0519224471723376
2519.0,13.924194623174436,0.604336544200778,0.0,0.0,-2.192515903880873e-05,0.0,0.0,1.051900752898862
2520.0,13.92419269442398,0.6043080216984943,0.0,0.0,-2.2387273782721335e-05,0.0,0.0,1.051878596716257
2521.0,13.924190805947294,0.6042790579260816,0.0,0.0,-2.284978583478864e-05,0.0,0.0,1.05185597821886
2522.0,13.924188957927084,0.6042496527965525,0.0,0.0,-2.3312678435293607e-05,0.0,0.0,1.0518328970177373
2523.0,13.924187150544991,0.6042198062397101,0.0,0.0,-2.377593476422857e-05,0.0,0.0,1.0518093527407457
2524.0,13.924185383981587,0.604189518202196,0.0,0.0,-2.4239537941783545e-05,0.0,0.0,1.0517853450325918
2525.0,13.924183658416363,0.604158788647539,0.0,0.0,-2.4703471028837507e-05,0.0,0.0,1.0517608735548916
2526.0,13.924181974027714,0.6041276175562016,0.0,0.0,-2.5167717027454638e-05,0.0,0.0,1.0517359379862297
2527.0,13.924180330992945,0.6040960049256274,0.0,0.0,-2.5632258881383132e-05,0.0,0.0,1.0517105380222176
2528.0,13.92417872948824,0.6040639507702872,0.0,0.0,-2.6097079476557962e-05,0.0,0.0,1.0516846733755525
2529.0,13.924177169688667,0.6040314551217246,0.0,0.0,-2.6562161641607394e-05,0.0,0.0,1.0516583437760738
2530.0,13.924175651768165,0.6039985180286017,0.0,0.0,-2.702748814836306e-05,0.0,0.0,1.0516315489708212
2531.0,13.924174175899532,0.6039651395567434,0.0,0.0,-2.7493041712373006e-05,0.0,0.0,1.0516042887240906
2532.0,13.924172742254415,0.6039313197891815,0.0,0.0,-2.795880499341935e-05,0.0,0.0,1.0515765628174902
2533.0,13.924171351003302,0.6038970588261985,0.0,0.0,-2.8424760596038857e-05,0.0,0.0,1.051548371049996
2534.0,13.924170002315513,0.6038623567853708,0.0,0.0,-2.889089107004702e-05,0.0,0.0,1.051519713238007
2535.0,13.924168696359189,0.6038272138016108,0.0,0.0,-2.9357178911066006e-05,0.0,0.0,1.0514905892153996
2536.0,13.92416743330128,0.6037916300272088,0.0,0.0,-2.9823606561055976e-05,0.0,0.0,1.0514609988335812
2537.0,13.924166213307538,0.603755605631875,0.0,0.0,-3.0290156408849817e-05,0.0,0.0,1.0514309419615442
2538.0,13.924165036542512,0.6037191408027797,0.0,0.0,-3.075681079069143e-05,0.0,0.0,1.0514004184859183
2539.0,13.924163903169525,0.6036822357445937,0.0,0.0,-3.122355199077794e-05,0.0,0.0,1.0513694283110229
2540.0,13.92416281335068,0.6036448906795282,0.0,0.0,-3.169036224180472e-05,0.0,0.0,1.0513379713589193
2541.0,13.924161767246838,0.6036071058473736,0.0,0.0,-3.215722372551421e-05,0.0,0.0,1.0513060475694613
2542.0,13.924160765017618,0.6035688815055383,0.0,0.0,-3.262411857324797e-05,0.0,0.0,1.0512736569003465
2543.0,13.924159806821379,0.6035302179290865,0.0,0.0,-3.3091028866502733e-05,0.0,0.0,1.0512407993271657
2544.0,13.924158892815218,0.6034911154107754,0.0,0.0,-3.3557936637489435e-05,0.0,0.0,1.0512074748434537
2545.0,13.924158023154952,0.6034515742610924,0.0,0.0,-3.402482386969554e-05,0.0,0.0,1.0511736834607366
2546.0,13.92415719799512,0.6034115948082911,0.0,0.0,-3.44916724984512e-05,0.0,0.0,1.0511394252085815
2547.0,13.92415641748896,0.6033711773984267,0.0,0.0,-3.495846441149865e-05,0.0,0.0,1.0511047001346443
2548.0,13.924155681788413,0.6033303223953914,0.0,0.0,-3.5425181449564785e-05,0.0,0.0,1.0510695083047163
2549.0,13.924154991044102,0.6032890301809486,0.0,0.0,-3.589180540693732e-05,0.0,0.0,1.0510338498027716
2550.0,13.92415434540533,0.6032473011547667,0.0,0.0,-3.635831803204411e-05,0.0,0.0,1.0509977247310127
2551.0,13.92415374502007,0.6032051357344522,0.0,0.0,-3.682470102803604e-05,0.0,0.0,1.0509611332099167
2552.0,13.924153190034948,0.603162534355583,0.0,0.0,-3.7290936053373136e-05,0.0,0.0,1.0509240753782796
2553.0,13.924152680595247,0.6031194974717394,0.0,0.0,-3.775700472241391e-05,0.0,0.0,1.0508865513932615
2554.0,13.924152216844886,0.6030760255545363,0.0,0.0,-3.822288860600833e-05,0.0,0.0,1.0508485614304295
2555.0,13.924151798926419,0.6030321190936535,0.0,0.0,-3.868856923209322e-05,0.0,0.0,1.0508101056838015
2556.0,13.924151426981014,0.602987778596866,0.0,0.0,-3.9154028086292045e-05,0.0,0.0,1.050771184365889
2557.0,13.92415110114846,0.6029430045900738,0.0,0.0,-3.961924661251726e-05,0.0,0.0,1.050731797707738
2558.0,13.924150821567148,0.6028977976173304,0.0,0.0,-4.008420621357611e-05,0.0,0.0,1.0506919459589719
2559.0,13.92415058837406,0.6028521582408716,0.0,0.0,-4.0548888251779196e-05,0.0,0.0,1.0506516293878314
2560.0,13.924150401704765,0.6028060870411425,0.0,0.0,-4.101327404955321e-05,0.0,0.0,1.0506108482812149
2561.0,13.924150261693407,0.6027595846168252,0.0,0.0,-4.147734489005598e-05,0.0,0.0,1.0505696029447178
2562.0,13.924150168472702,0.6027126515848649,0.0,0.0,-4.194108201779494e-05,0.0,0.0,1.050527893702672
2563.0,13.924150122173916,0.6026652885804955,0.0,0.0,-4.240446663924897e-05,0.0,0.0,1.050485720898184
2564.0,13.924150122926873,0.6026174962572652,0.0,0.0,-4.286747992349312e-05,0.0,0.0,1.0504430848931723
2565.0,13.92415017085993,0.6025692752870607,0.0,0.0,-4.333010300282668e-05,0.0,0.0,1.050399986068405
2566.0,13.924150266099979,0.6025206263601309,0.0,0.0,-4.379231697340397e-05,0.0,0.0,1.050356424823536
2567.0,13.924150408772432,0.6024715501851104,0.0,0.0,-4.4254102895868665e-05,0.0,0.0,1.0503124015771406
2568.0,13.924150599001218,0.602422047489042,0.0,0.0,-4.4715441795991156e-05,0.0,0.0,1.0502679167667512
2569.0,13.924150836908765,0.6023721190173984,0.0,0.0,-4.5176314665308664e-05,0.0,0.0,1.0502229708488917
2570.0,13.924151122616003,0.6023217655341037,0.0,0.0,-4.563670246176844e-05,0.0,0.0,1.0501775642991111
2571.0,13.924151456242345,0.6022709878215536,0.0,0.0,-4.609658611037435e-05,0.0,0.0,1.0501316976120172
2572.0,13.924151837905685,0.6022197866806361,0.0,0.0,-4.655594650383613e-05,0.0,0.0,1.0500853713013085
2573.0,13.924152267722382,0.6021681629307498,0.0,0.0,-4.701476450322152e-05,0.0,0.0,1.0500385858998071
2574.0,13.924152745807262,0.6021161174098233,0.0,0.0,-4.747302093861196e-05,0.0,0.0,1.0499913419594897
2575.0,13.9241532722736,0.6020636509743325,0.0,0.0,-4.793069660976048e-05,0.0,0.0,1.0499436400515176
2576.0,13.924153847233114,0.6020107644993183,0.0,0.0,-4.8387772286753065e-05,0.0,0.0,1.049895480766268
